date,commodity_en,commodity_ne,unit_en,unit_ne,min,max,avg
2026-06-27,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,35.0,40.0,37.5
2026-06-27,Mango (Maldah),आँप (मालदह),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,350.0,380.0,365.0
2026-06-27,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,180.0,190.0,185.0
2026-06-27,Musk Melon,खर्बुजा,Kg,के.जी.,60.0,65.0,62.5
2026-06-27,Mustard Leaf,तोरीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-27,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Okra,भिण्डी,Kg,के.जी.,25.0,30.0,27.5
2026-06-27,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,50.0,55.0,52.5
2026-06-27,Paneer (Cheese),पनीर,Kg,के.जी.,800.0,800.0,800.0
2026-06-27,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,120.0,125.0,122.5
2026-06-27,Papaya (Nepali),मेवा (नेपाली),Kg,के.जी.,130.0,140.0,135.0
2026-06-27,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,250.0,225.0
2026-06-27,Pointed Gourd (Local),परवर (लोकल),Kg,के.जी.,50.0,60.0,55.0
2026-06-27,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,45.0,55.0,50.0
2026-06-27,Pomegranate,अनार,Kg,के.जी.,300.0,320.0,310.0
2026-06-27,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,24.0,26.0,25.0
2026-06-27,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,24.0,25.0,24.5
2026-06-27,Potato Red (Mude),आलु रातो (मुढे),Kg,के.जी.,38.0,45.0,41.5
2026-06-27,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,24.0,25.0,24.5
2026-06-27,Potato White,आलु सेतो,Kg,के.जी.,23.0,24.0,23.5
2026-06-27,Pumpkin,फर्सी पाकेको,Kg,के.जी.,25.0,32.0,28.5
2026-06-27,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,20.0,22.0,21.0
2026-06-27,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,20.0,22.0,21.0
2026-06-27,Smooth Gourd,घिरौंला,Kg,के.जी.,25.0,35.0,30.0
2026-06-27,Snake Gourd,चिचिण्डो,Kg,के.जी.,30.0,35.0,32.5
2026-06-27,Spinach Leaf,पालुंगो साग,Kg,के.जी.,35.0,45.0,40.0
2026-06-27,Sponge Gourd,झिगूनी,Kg,के.जी.,30.0,32.0,31.0
2026-06-27,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,38.0,45.0,41.5
2026-06-27,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Sugarbeet,चुकन्दर,Kg,के.जी.,70.0,80.0,75.0
2026-06-27,Sweet Orange (Mausam),मौसम,Kg,के.जी.,200.0,220.0,210.0
2026-06-27,Sword Bean,टाटे सिमी,Kg,के.जी.,48.0,50.0,49.0
2026-06-27,Tomato Big (Indian),गोलभेंडा ठुलो (भारतीय),Kg,के.जी.,15.0,18.0,16.5
2026-06-27,Tomato Big (Nepali),गोलभेंडा ठुलो (नेपाली),Kg,के.जी.,18.0,22.0,20.0
2026-06-27,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,12.0,15.0,13.5
2026-06-27,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,15.0,20.0,17.5
2026-06-27,Tree Tomato,रुख टमाटर,Kg,के.जी.,70.0,80.0,75.0
2026-06-27,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,60.0,65.0,62.5
2026-06-27,Water Melon (Pate),तर्बुजा (पाटे),Kg,के.जी.,60.0,62.0,61.0
2026-06-28,Amba,अम्बा,Kg,के.जी.,120.0,150.0,135.0
2026-06-28,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,280.0,265.0
2026-06-28,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,200.0,225.0,212.5
2026-06-28,Arum,पिंडालु,Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Asparagus,कुरीलो,Kg,के.जी.,300.0,320.0,310.0
2026-06-28,Avocado,आभोकाडो,Kg,के.जी.,225.0,250.0,237.5
2026-06-28,Bamboo Shoot,तामा,Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Banana (Green),केरा (हरियो),Dozen,दर्जन,50.0,60.0,55.0
2026-06-28,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,70.0,80.0,75.0
2026-06-28,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,80.0,100.0,90.0
2026-06-28,Banana (Nepali),केरा (नेपाली),Dozen,दर्जन,70.0,80.0,75.0
2026-06-28,Bitter Gourd,तितो करेला,Kg,के.जी.,25.0,30.0,27.5
2026-06-28,Bottle Gourd,लौका,Kg,के.जी.,22.0,24.0,23.0
2026-06-28,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,20.0,22.0,21.0
2026-06-28,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,22.0,28.0,25.0
2026-06-28,Broad Leaf Mustard,रायो साग,Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Broccoli,ब्रोकाउली,Kg,के.जी.,125.0,150.0,137.5
2026-06-28,Buffalo Milk,भैसीको दुध,Litre,लिटर,90.0,100.0,95.0
2026-06-28,Butter,मखन,Kg,के.जी.,800.0,800.0,800.0
2026-06-28,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,31.0,32.0,31.5
2026-06-28,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,28.0,32.0,30.0
2026-06-28,Capsicum,भेडे खुर्सानी,Kg,के.जी.,80.0,110.0,95.0
2026-06-28,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,55.0,60.0,57.5
2026-06-28,Carrot (Nepali),गाँजर (नेपाली),Kg,के.जी.,50.0,55.0,52.5
2026-06-28,Carrot (Terai),गाँजर (तराई),Kg,के.जी.,55.0,58.0,56.5
2026-06-28,Cauliflower (Local),काउली (स्थानीय),Kg,के.जी.,55.0,65.0,60.0
2026-06-28,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,55.0,65.0,60.0
2026-06-28,Chicken Meat (Broiler),कुखुराको मासु (बोईलर),Kg,के.जी.,380.0,400.0,390.0
2026-06-28,Chicken Meat (Local),कुखुराको मासु (लोकल),Kg,के.जी.,700.0,750.0,725.0
2026-06-28,Chilli Dry,सुकेको खुर्सानी,Kg,के.जी.,400.0,440.0,420.0
2026-06-28,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,300.0,350.0,325.0
2026-06-28,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,70.0,80.0,75.0
2026-06-28,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,70.0,80.0,75.0
2026-06-28,Christophine,स्कूस,Kg,के.जी.,40.0,45.0,42.5
2026-06-28,Cow Milk,गाईको दुध,Litre,लिटर,80.0,85.0,82.5
2026-06-28,Cow Pea (Long),बोडी (तने),Kg,के.जी.,34.0,35.0,34.5
2026-06-28,Cow Pea (Red),बोडी (रातो),Kg,के.जी.,35.0,40.0,37.5
2026-06-28,Cucumber (Hybrid),काँक्रो (हाइब्रिड),Kg,के.जी.,25.0,30.0,27.5
2026-06-28,Cucumber (Local Cross),काँक्रो (स्थानीय क्रस),Kg,के.जी.,40.0,45.0,42.5
2026-06-28,Cucumber (Local),काँक्रो (लोकल),Kg,के.जी.,45.0,55.0,50.0
2026-06-28,Dragon Fruit (Indian),ड्रागन फ्रुट (भारतीय),Kg,के.जी.,250.0,260.0,255.0
2026-06-28,Dragon Fruit (Nepali),ड्रागन फ्रुट (नेपाली),Kg,के.जी.,320.0,350.0,335.0
2026-06-28,Fenugreek Leaf,मेथीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-28,Fish Fresh (Rahu),ताजा माछा (रहु),Kg,के.जी.,390.0,410.0,400.0
2026-06-28,French Bean (Hybrid),घिउ सिमी (हाइब्रिड),Kg,के.जी.,45.0,50.0,47.5
2026-06-28,French Bean (Local),घिउ सिमी (लोकल),Kg,के.जी.,45.0,55.0,50.0
2026-06-28,French Bean (Rajma),घिउ सिमी (राजमा),Kg,के.जी.,45.0,50.0,47.5
2026-06-28,Garlic Dry (Chinese),सुकेको चाईनिज लसुन,Kg,के.जी.,200.0,210.0,205.0
2026-06-28,Garlic Dry (Indian),सुकेको लसुन (भारतीय),Kg,के.जी.,145.0,150.0,147.5
2026-06-28,Garlic Dry (Nepali),सुकेको नेपाली लसुन,Kg,के.जी.,140.0,150.0,145.0
2026-06-28,Ghee,घ्यु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-28,Ginger,अदुवा,Kg,के.जी.,140.0,150.0,145.0
2026-06-28,Goat Meat,खसीको मासु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-28,Grapes (Black),अंगुर (कालो),Kg,के.जी.,400.0,425.0,412.5
2026-06-28,Grapes (Green),अंगुर (हरियो),Kg,के.जी.,250.0,260.0,255.0
2026-06-28,Ground Jackfruit,भुँईकटहर,Kg,के.जी.,130.0,150.0,140.0
2026-06-28,Gundruk,गुन्द्रुक,Kg,के.जी.,350.0,400.0,375.0
2026-06-28,Jack Fruit,रुख कटहर,Kg,के.जी.,30.0,40.0,35.0
2026-06-28,Junar (Sweet Orange),जुनार,Kg,के.जी.,220.0,240.0,230.0
2026-06-28,Kinnow,किनु,Kg,के.जी.,200.0,225.0,212.5
2026-06-28,Lime,कागती,Kg,के.जी.,120.0,140.0,130.0
2026-06-28,Litchi (Local),लिच्ची (लोकल),Kg,के.जी.,120.0,150.0,135.0
2026-06-28,Maize Cow Pea,मकै बोडी,Kg,के.जी.,30.0,32.0,31.0
2026-06-28,Mandarin (Indian),सुन्तला (भारतीय),Kg,के.जी.,200.0,220.0,210.0
2026-06-28,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,55.0,60.0,57.5
2026-06-28,Mango (Chausa),आँप (चौसा),Kg,के.जी.,60.0,65.0,62.5
2026-06-28,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,35.0,40.0,37.5
2026-06-28,Mango (Maldah),आँप (मालदह),Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,350.0,380.0,365.0
2026-06-28,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,180.0,190.0,185.0
2026-06-28,Musk Melon,खर्बुजा,Kg,के.जी.,60.0,65.0,62.5
2026-06-28,Mustard Leaf,तोरीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-28,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Okra,भिण्डी,Kg,के.जी.,25.0,30.0,27.5
2026-06-28,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,50.0,55.0,52.5
2026-06-28,Paneer (Cheese),पनीर,Kg,के.जी.,800.0,800.0,800.0
2026-06-28,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,120.0,125.0,122.5
2026-06-28,Papaya (Nepali),मेवा (नेपाली),Kg,के.जी.,130.0,140.0,135.0
2026-06-28,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,250.0,225.0
2026-06-28,Pointed Gourd (Local),परवर (लोकल),Kg,के.जी.,50.0,60.0,55.0
2026-06-28,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,45.0,55.0,50.0
2026-06-28,Pomegranate,अनार,Kg,के.जी.,300.0,320.0,310.0
2026-06-28,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,24.0,26.0,25.0
2026-06-28,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,24.0,25.0,24.5
2026-06-28,Potato Red (Mude),आलु रातो (मुढे),Kg,के.जी.,38.0,45.0,41.5
2026-06-28,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,24.0,25.0,24.5
2026-06-28,Potato White,आलु सेतो,Kg,के.जी.,23.0,24.0,23.5
2026-06-28,Pumpkin,फर्सी पाकेको,Kg,के.जी.,25.0,32.0,28.5
2026-06-28,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,20.0,22.0,21.0
2026-06-28,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,20.0,22.0,21.0
2026-06-28,Smooth Gourd,घिरौंला,Kg,के.जी.,25.0,35.0,30.0
2026-06-28,Snake Gourd,चिचिण्डो,Kg,के.जी.,30.0,35.0,32.5
2026-06-28,Spinach Leaf,पालुंगो साग,Kg,के.जी.,35.0,45.0,40.0
2026-06-28,Sponge Gourd,झिगूनी,Kg,के.जी.,30.0,32.0,31.0
2026-06-28,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,38.0,45.0,41.5
2026-06-28,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Sugarbeet,चुकन्दर,Kg,के.जी.,70.0,80.0,75.0
2026-06-28,Sweet Orange (Mausam),मौसम,Kg,के.जी.,200.0,220.0,210.0
2026-06-28,Sword Bean,टाटे सिमी,Kg,के.जी.,48.0,50.0,49.0
2026-06-28,Tomato Big (Nepali),गोलभेंडा ठुलो (नेपाली),Kg,के.जी.,20.0,25.0,22.5
2026-06-28,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,12.0,15.0,13.5
2026-06-28,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,15.0,20.0,17.5
2026-06-28,Tree Tomato,रुख टमाटर,Kg,के.जी.,70.0,80.0,75.0
2026-06-28,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,60.0,65.0,62.5
2026-06-28,Water Melon (Pate),तर्बुजा (पाटे),Kg,के.जी.,60.0,62.0,61.0
2026-06-29,Amba,अम्बा,Kg,के.जी.,120.0,150.0,135.0
2026-06-29,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,280.0,265.0
2026-06-29,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,200.0,225.0,212.5
2026-06-29,Arum,पिंडालु,Kg,के.जी.,40.0,50.0,45.0
2026-06-29,Asparagus,कुरीलो,Kg,के.जी.,300.0,320.0,310.0
2026-06-29,Avocado,आभोकाडो,Kg,के.जी.,225.0,250.0,237.5
2026-06-29,Bamboo Shoot,तामा,Kg,के.जी.,60.0,70.0,65.0
2026-06-29,Banana (Green),केरा (हरियो),Dozen,दर्जन,50.0,60.0,55.0
2026-06-29,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,70.0,80.0,75.0
2026-06-29,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,80.0,100.0,90.0
2026-06-29,Banana (Nepali),केरा (नेपाली),Dozen,दर्जन,70.0,80.0,75.0
2026-06-29,Bitter Gourd,तितो करेला,Kg,के.जी.,25.0,30.0,27.5
2026-06-29,Bottle Gourd,लौका,Kg,के.जी.,22.0,24.0,23.0
2026-06-29,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,20.0,22.0,21.0
2026-06-29,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,22.0,28.0,25.0
2026-06-29,Broad Leaf Mustard,रायो साग,Kg,के.जी.,40.0,50.0,45.0
2026-06-29,Broccoli,ब्रोकाउली,Kg,के.जी.,125.0,150.0,137.5
2026-06-29,Buffalo Milk,भैसीको दुध,Litre,लिटर,90.0,100.0,95.0
2026-06-29,Butter,मखन,Kg,के.जी.,800.0,800.0,800.0
2026-06-29,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,31.0,32.0,31.5
2026-06-29,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,28.0,32.0,30.0
2026-06-29,Capsicum,भेडे खुर्सानी,Kg,के.जी.,80.0,110.0,95.0
2026-06-29,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,58.0,60.0,59.0
2026-06-29,Carrot (Nepali),गाँजर (नेपाली),Kg,के.जी.,60.0,65.0,62.5
2026-06-29,Carrot (Terai),गाँजर (तराई),Kg,के.जी.,55.0,60.0,57.5
2026-06-29,Cauliflower (Local),काउली (स्थानीय),Kg,के.जी.,55.0,65.0,60.0
2026-06-29,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,55.0,65.0,60.0
2026-06-29,Chicken Meat (Broiler),कुखुराको मासु (बोईलर),Kg,के.जी.,380.0,400.0,390.0
2026-06-29,Chicken Meat (Local),कुखुराको मासु (लोकल),Kg,के.जी.,700.0,750.0,725.0
2026-06-29,Chilli Dry,सुकेको खुर्सानी,Kg,के.जी.,400.0,440.0,420.0
2026-06-29,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,300.0,350.0,325.0
2026-06-29,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,70.0,80.0,75.0
2026-06-29,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,60.0,70.0,65.0
2026-06-29,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,70.0,80.0,75.0
2026-06-29,Christophine,स्कूस,Kg,के.जी.,40.0,45.0,42.5
2026-06-29,Cow Milk,गाईको दुध,Litre,लिटर,80.0,85.0,82.5
2026-06-29,Cow Pea (Long),बोडी (तने),Kg,के.जी.,34.0,35.0,34.5
2026-06-29,Cow Pea (Red),बोडी (रातो),Kg,के.जी.,35.0,40.0,37.5
2026-06-29,Cucumber (Hybrid),काँक्रो (हाइब्रिड),Kg,के.जी.,25.0,30.0,27.5
2026-06-29,Cucumber (Local Cross),काँक्रो (स्थानीय क्रस),Kg,के.जी.,40.0,45.0,42.5
2026-06-29,Cucumber (Local),काँक्रो (लोकल),Kg,के.जी.,45.0,55.0,50.0
2026-06-29,Dragon Fruit (Indian),ड्रागन फ्रुट (भारतीय),Kg,के.जी.,250.0,260.0,255.0
2026-06-29,Dragon Fruit (Nepali),ड्रागन फ्रुट (नेपाली),Kg,के.जी.,320.0,350.0,335.0
2026-06-29,Fenugreek Leaf,मेथीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-29,Fish Fresh (Rahu),ताजा माछा (रहु),Kg,के.जी.,390.0,410.0,400.0
2026-06-29,French Bean (Hybrid),घिउ सिमी (हाइब्रिड),Kg,के.जी.,45.0,50.0,47.5
2026-06-29,French Bean (Local),घिउ सिमी (लोकल),Kg,के.जी.,45.0,55.0,50.0
2026-06-29,French Bean (Rajma),घिउ सिमी (राजमा),Kg,के.जी.,45.0,50.0,47.5
2026-06-29,Garlic Dry (Chinese),सुकेको चाईनिज लसुन,Kg,के.जी.,200.0,210.0,205.0
2026-06-29,Garlic Dry (Indian),सुकेको लसुन (भारतीय),Kg,के.जी.,145.0,150.0,147.5
2026-06-29,Garlic Dry (Nepali),सुकेको नेपाली लसुन,Kg,के.जी.,140.0,150.0,145.0
2026-06-29,Ghee,घ्यु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-29,Ginger,अदुवा,Kg,के.जी.,145.0,150.0,147.5
2026-06-29,Goat Meat,खसीको मासु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-29,Grapes (Black),अंगुर (कालो),Kg,के.जी.,400.0,425.0,412.5
2026-06-29,Grapes (Green),अंगुर (हरियो),Kg,के.जी.,250.0,260.0,255.0
2026-06-29,Ground Jackfruit,भुँईकटहर,Kg,के.जी.,130.0,150.0,140.0
2026-06-29,Gundruk,गुन्द्रुक,Kg,के.जी.,350.0,400.0,375.0
2026-06-29,Jack Fruit,रुख कटहर,Kg,के.जी.,30.0,40.0,35.0
2026-06-29,Junar (Sweet Orange),जुनार,Kg,के.जी.,220.0,240.0,230.0
2026-06-29,Kinnow,किनु,Kg,के.जी.,200.0,225.0,212.5
2026-06-29,Lime,कागती,Kg,के.जी.,120.0,140.0,130.0
2026-06-29,Litchi (Local),लिच्ची (लोकल),Kg,के.जी.,120.0,150.0,135.0
2026-06-29,Maize Cow Pea,मकै बोडी,Kg,के.जी.,30.0,32.0,31.0
2026-06-29,Mandarin (Indian),सुन्तला (भारतीय),Kg,के.जी.,200.0,220.0,210.0
2026-06-29,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,60.0,65.0,62.5
2026-06-29,Mango (Chausa),आँप (चौसा),Kg,के.जी.,65.0,75.0,70.0
2026-06-29,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,65.0,75.0,70.0
2026-06-29,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,40.0,45.0,42.5
2026-06-29,Mango (Maldah),आँप (मालदह),Kg,के.जी.,65.0,75.0,70.0
2026-06-29,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,350.0,380.0,365.0
2026-06-29,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,180.0,190.0,185.0
2026-06-29,Musk Melon,खर्बुजा,Kg,के.जी.,60.0,65.0,62.5
2026-06-29,Mustard Leaf,तोरीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-29,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,40.0,50.0,45.0
2026-06-29,Okra,भिण्डी,Kg,के.जी.,25.0,30.0,27.5
2026-06-29,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,52.0,55.0,53.5
2026-06-29,Paneer (Cheese),पनीर,Kg,के.जी.,800.0,800.0,800.0
2026-06-29,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,120.0,125.0,122.5
2026-06-29,Papaya (Nepali),मेवा (नेपाली),Kg,के.जी.,130.0,140.0,135.0
2026-06-29,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,250.0,225.0
2026-06-29,Pointed Gourd (Local),परवर (लोकल),Kg,के.जी.,50.0,60.0,55.0
2026-06-29,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,45.0,55.0,50.0
2026-06-29,Pomegranate,अनार,Kg,के.जी.,300.0,320.0,310.0
2026-06-29,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,24.0,26.0,25.0
2026-06-29,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,24.0,25.0,24.5
2026-06-29,Potato Red (Mude),आलु रातो (मुढे),Kg,के.जी.,38.0,45.0,41.5
2026-06-29,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,24.0,25.0,24.5
2026-06-29,Potato White,आलु सेतो,Kg,के.जी.,23.0,24.0,23.5
2026-06-29,Pumpkin,फर्सी पाकेको,Kg,के.जी.,25.0,32.0,28.5
2026-06-29,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,20.0,22.0,21.0
2026-06-29,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,20.0,22.0,21.0
2026-06-29,Smooth Gourd,घिरौंला,Kg,के.जी.,25.0,35.0,30.0
2026-06-29,Snake Gourd,चिचिण्डो,Kg,के.जी.,30.0,35.0,32.5
2026-06-29,Spinach Leaf,पालुंगो साग,Kg,के.जी.,35.0,45.0,40.0
2026-06-29,Sponge Gourd,झिगूनी,Kg,के.जी.,30.0,32.0,31.0
2026-06-29,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,38.0,45.0,41.5
2026-06-29,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-29,Sugarbeet,चुकन्दर,Kg,के.जी.,70.0,80.0,75.0
2026-06-29,Sweet Orange (Mausam),मौसम,Kg,के.जी.,200.0,220.0,210.0
2026-06-29,Sword Bean,टाटे सिमी,Kg,के.जी.,48.0,50.0,49.0
2026-06-29,Tomato Big (Nepali),गोलभेंडा ठुलो (नेपाली),Kg,के.जी.,16.0,22.0,19.0
2026-06-29,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,12.0,15.0,13.5
2026-06-29,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,15.0,18.0,16.5
2026-06-29,Tree Tomato,रुख टमाटर,Kg,के.जी.,70.0,80.0,75.0
2026-06-29,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,60.0,65.0,62.5
2026-06-29,Water Melon (Pate),तर्बुजा (पाटे),Kg,के.जी.,60.0,62.0,61.0
2026-06-30,Amba,अम्बा,Kg,के.जी.,120.0,150.0,135.0
2026-06-30,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,280.0,265.0
2026-06-30,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,200.0,225.0,212.5
2026-06-30,Arum,पिंडालु,Kg,के.जी.,40.0,50.0,45.0
2026-06-30,Asparagus,कुरीलो,Kg,के.जी.,300.0,320.0,310.0
2026-06-30,Avocado,आभोकाडो,Kg,के.जी.,225.0,250.0,237.5
2026-06-30,Bamboo Shoot,तामा,Kg,के.जी.,60.0,70.0,65.0
2026-06-30,Banana (Green),केरा (हरियो),Dozen,दर्जन,50.0,60.0,55.0
2026-06-30,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,70.0,80.0,75.0
2026-06-30,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,90.0,100.0,95.0
2026-06-30,Banana (Nepali),केरा (नेपाली),Dozen,दर्जन,80.0,95.0,87.5
2026-06-30,Bitter Gourd,तितो करेला,Kg,के.जी.,30.0,35.0,32.5
2026-06-30,Bottle Gourd,लौका,Kg,के.जी.,22.0,30.0,26.0
2026-06-30,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,20.0,22.0,21.0
2026-06-30,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,22.0,28.0,25.0
2026-06-30,Broad Leaf Mustard,रायो साग,Kg,के.जी.,40.0,50.0,45.0
2026-06-30,Broccoli,ब्रोकाउली,Kg,के.जी.,125.0,150.0,137.5
2026-06-30,Buffalo Milk,भैसीको दुध,Litre,लिटर,90.0,100.0,95.0
2026-06-30,Butter,मखन,Kg,के.जी.,800.0,800.0,800.0
2026-06-30,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,36.0,38.0,37.0
2026-06-30,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,36.0,39.0,37.5
2026-06-30,Capsicum,भेडे खुर्सानी,Kg,के.जी.,120.0,130.0,125.0
2026-06-30,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,65.0,60.0,62.5
2026-06-30,Carrot (Nepali),गाँजर (नेपाली),Kg,के.जी.,65.0,72.0,68.5
2026-06-30,Carrot (Terai),गाँजर (तराई),Kg,के.जी.,60.0,68.0,64.0
2026-06-30,Cauliflower (Local),काउली (स्थानीय),Kg,के.जी.,65.0,70.0,67.5
2026-06-30,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,65.0,75.0,70.0
2026-06-30,Chicken Meat (Broiler),कुखुराको मासु (बोईलर),Kg,के.जी.,380.0,400.0,390.0
2026-06-30,Chicken Meat (Local),कुखुराको मासु (लोकल),Kg,के.जी.,700.0,750.0,725.0
